Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
20200729,UT,39194,15497,962.0,15159.0,854.0,836.0,1553.0,,4803.0,4351.0,15159.0,19684.0,4351,292.0,149.0,5.0,69.0,16.0,25.0,15.0,,23.0,12.0,69.0,211.0,12.0
20200729,VA,87993,20104,15473.0,25836.0,2652.0,102.0,,368.0,2083.0,21375.0,25836.0,40782.0,21375,2125.0,1151.0,512.0,234.0,120.0,2.0,,0.0,32.0,74.0,234.0,1817.0,74.0
20200729,VI,385,,,,,,,,,385.0,,,,8.0,,,,,,,,,8.0,,,
20200729,VT,1406,1154,160.0,,54.0,2.0,,,29.0,7.0,52.0,1348.0,6,56.0,53.0,,,2.0,,,,1.0,0.0,0.0,56.0,0.0
20200729,WA,54205,13215,1984.0,15612.0,1867.0,626.0,1005.0,838.0,811.0,18247.0,15612.0,20346.0,18247,1548.0,1011.0,49.0,206.0,127.0,39.0,22.0,18.0,33.0,43.0,206.0,1299.0,43.0
20200729,WI,54988,33649,8257.0,,1711.0,526.0,,,5249.0,5596.0,13254.0,34774.0,6960,918.0,643.0,207.0,,26.0,10.0,,,15.0,17.0,110.0,790.0,18.0
20200729,WV,6326,4877,489.0,,,,,,960.0,0.0,,,,112.0,58.0,3.0,,,,,,,51.0,,,
20200729,WY,2628,1290,26.0,341.0,13.0,386.0,8.0,,110.0,547.0,341.0,1833.0,547,26.0,12.0,0.0,2.0,0.0,11.0,,,0.0,1.0,2.0,23.0,1.0
20200726,AK,2524,810,70.0,,79.0,318.0,92.0,56.0,43.0,1056.0,143.0,1137.0,1244,20.0,11.0,0.0,,2.0,5.0,1.0,0.0,0.0,1.0,0.0,19.0,1.0
20200726,AL,79294,24667,22269.0,,286.0,,,,4331.0,27739.0,5677.0,38938.0,34677,1473.0,740.0,599.0,,4.0,,,,29.0,101.0,47.0,1212.0,214.0
20200726,AR,38623,19139,8161.0,,561.0,113.0,2072.0,,5253.0,3324.0,9031.0,29592.0,0,401.0,232.0,106.0,,6.0,2.0,30.0,,27.0,0.0,40.0,363.0,0.0
20200726,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
20200726,AZ,162014,25751,3457.0,36771.0,1188.0,9443.0,,,3524.0,81880.0,36771.0,43363.0,81880,3305.0,1233.0,97.0,902.0,35.0,417.0,,,54.0,567.0,902.0,1836.0,567.0
20200726,CA,453659,50967,12503.0,162991.0,16090.0,662.0,1738.0,2195.0,43453.0,163060.0,162991.0,127608.0,163060,8416.0,2474.0,697.0,3740.0,1056.0,31.0,45.0,42.0,112.0,219.0,3740.0,4457.0,219.0
20200726,CO,44336,13348,1939.0,14682.0,852.0,214.0,131.0,399.0,300.0,12463.0,14682.0,17183.0,12463,1661.0,1031.0,110.0,364.0,53.0,11.0,5.0,20.0,6.0,57.0,364.0,1236.0,57.0
20200726,CT,48776,17183,6376.0,9261.0,697.0,44.0,,145.0,293.0,14777.0,9261.0,24738.0,14777,4413.0,3232.0,653.0,381.0,48.0,2.0,,33.0,21.0,43.0,381.0,3989.0,43.0
20200726,DC,11780,2389,5802.0,,183.0,28.0,31.0,,3055.0,292.0,3154.0,7067.0,1559,581.0,62.0,429.0,76.0,8.0,,,,6.0,0.0,76.0,505.0,0.0
20200726,DE,14290,4761,3624.0,3696.0,200.0,,,,721.0,1288.0,3696.0,9306.0,1288,579.0,358.0,147.0,39.0,1.0,,,,8.0,26.0,39.0,514.0,26.0
20200726,FL,423855,87731,58741.0,105004.0,,,,,20132.0,152247.0,105004.0,134875.0,183976,5972.0,2750.0,1189.0,1452.0,,,,,227.0,354.0,1452.0,3866.0,654.0
20200726,GA,167953,38541,43083.0,22291.0,2024.0,96.0,170.0,,4526.0,57222.0,22291.0,73980.0,71682,3498.0,1591.0,1587.0,205.0,59.0,4.0,7.0,,16.0,29.0,205.0,3240.0,53.0
20200726,GU,337,35,,,126.0,,128.0,,29.0,19.0,,,,5.0,,,,,,,,,5.0,,,5.0
20200726,HI,1683,241,12.0,,424.0,,468.0,,39.0,499.0,,,,26.0,,,,,,,,,26.0,,,
20200726,IA,42624,28276,3376.0,,2110.0,422.0,422.0,,422.0,7596.0,8440.0,27010.0,6752,828.0,662.0,41.0,,24.0,8.0,8.0,,0.0,82.0,57.0,670.0,99.0
20200726,ID,18177,8649,222.0,,151.0,122.0,52.0,606.0,2119.0,6256.0,3210.0,6180.0,8786,146.0,132.0,3.0,,2.0,2.0,,,2.0,5.0,19.0,122.0,5.0
20200726,IL,172666,39544,28568.0,52176.0,4589.0,234.0,404.0,,6438.0,40713.0,52176.0,79777.0,40713,7590.0,3294.0,2033.0,1540.0,353.0,10.0,9.0,,52.0,299.0,1540.0,5751.0,107.0
20200726,IN,62372,28600,6966.0,,811.0,,,,10184.0,15811.0,6815.0,21382.0,34175,2903.0,1743.0,382.0,,14.0,,,,362.0,402.0,54.0,1408.0,1244.0
20200726,KS,25109,16357,1844.0,,913.0,170.0,,,1325.0,4500.0,8389.0,11167.0,5553,326.0,233.0,63.0,,9.0,3.0,,,9.0,9.0,43.0,269.0,14.0
20200726,KY,27079,14138,2171.0,,490.0,82.0,37.0,1051.0,,9110.0,2622.0,14713.0,9744,700.0,529.0,94.0,,8.0,0.0,,16.0,,53.0,27.0,593.0,80.0
20200726,LA,107574,31163,36693.0,,4463.0,217.0,115.0,,8234.0,26689.0,,,107574,3763.0,1679.0,1803.0,,23.0,4.0,5.0,,18.0,231.0,73.0,3303.0,387.0
20200726,MA,115637,35833,10824.0,22566.0,2432.0,,,,6218.0,37764.0,22566.0,55307.0,37764,8529.0,6413.0,699.0,594.0,219.0,,,,549.0,55.0,594.0,7880.0,55.0
20200726,MD,83748,18088,25116.0,21032.0,1597.0,,,,3885.0,14030.0,21032.0,48686.0,14030,3440.0,1463.0,1402.0,393.0,131.0,,,,35.0,16.0,393.0,3031.0,16.0
20200726,ME,3814,2327,859.0,,101.0,6.0,2.0,26.0,115.0,378.0,149.0,3034.0,631,119.0,106.0,3.0,,,,,,0.0,10.0,0.0,98.0,21.0
20200726,MI,86661,35876,22949.0,,1714.0,329.0,,5696.0,5207.0,14890.0,6932.0,56329.0,23398,6400.0,3325.0,2531.0,,79.0,19.0,,102.0,121.0,223.0,128.0,5312.0,960.0
20200726,MN,51153,23060,10500.0,,3277.0,430.0,112.0,871.0,6110.0,6793.0,10055.0,32810.0,8288,1614.0,1262.0,149.0,,70.0,31.0,3.0,22.0,21.0,56.0,70.0,1481.0,63.0
20200726,MO,41927,19706,9224.0,,,,,1258.0,2096.0,9643.0,4234.0,25701.0,11995,1197.0,713.0,396.0,,,,,9.0,37.0,41.0,37.0,1016.0,143.0
20200726,MP,40,,,,,,,,,40.0,,,,2.0,,,,,,,,,2.0,,,
20200726,MS,52304,14835,22107.0,1851.0,165.0,1188.0,,,4310.0,7848.0,1851.0,31325.0,19128,1495.0,615.0,738.0,24.0,0.0,76.0,,,17.0,25.0,24.0,1331.0,140.0
20200726,MT,3342,1932,20.0,,9.0,395.0,,,32.0,954.0,151.0,2193.0,998,46.0,17.0,,,,10.0,,,,19.0,,,
20200726,NC,112713,44435,19045.0,,1408.0,1103.0,218.0,,13178.0,33326.0,30721.0,42236.0,39756,1785.0,994.0,558.0,,26.0,26.0,3.0,,116.0,62.0,177.0,1478.0,130.0
20200726,ND,5876,,,,,,,,,5876.0,,,,91.0,,,,,,,,,91.0,,,
20200726,NE,24618,14400,1500.0,,1300.0,271.0,33.0,,1700.0,5414.0,9600.0,8900.0,6118,316.0,240.0,24.0,,18.0,9.0,0.0,,12.0,13.0,74.0,206.0,36.0
20200726,NH,6436,4116,335.0,707.0,171.0,,,,248.0,859.0,707.0,4870.0,859,409.0,381.0,9.0,11.0,4.0,,,,1.0,3.0,11.0,395.0,3.0
20200726,NJ,179363,39327,18497.0,33016.0,5497.0,,,,12224.0,70802.0,33016.0,75545.0,70802,15787.0,7358.0,2486.0,2752.0,750.0,,,,244.0,2197.0,2752.0,10838.0,2197.0
20200726,NM,19042,2494,342.0,7451.0,123.0,7350.0,,,,1282.0,7451.0,10309.0,1282,614.0,98.0,4.0,59.0,1.0,236.0,,,,216.0,59.0,339.0,216.0
20200726,NV,42843,8061,2160.0,8731.0,1909.0,128.0,,,4928.0,16926.0,8731.0,17186.0,16926,734.0,294.0,71.0,109.0,83.0,4.0,,,11.0,162.0,109.0,463.0,162.0
20200726,NY,411736,,,,,,,,,411736.0,,,,28211.0,8625.0,6349.0,6682.0,1686.0,,,,1850.0,3019.0,6682.0,18510.0,3019.0
20200726,OH,84073,40577,21499.0,,2220.0,106.0,154.0,2444.0,5728.0,11345.0,5511.0,57939.0,20623,3307.0,2504.0,641.0,,36.0,1.0,1.0,42.0,26.0,56.0,73.0,3146.0,88.0
20200726,OK,31285,17629,2255.0,,1637.0,2593.0,,,1245.0,5926.0,6695.0,18302.0,6288,496.0,370.0,31.0,,12.0,44.0,,,12.0,27.0,25.0,423.0,48.0
20200726,OR,16758,6636,606.0,,508.0,385.0,385.0,347.0,5262.0,2629.0,6105.0,7897.0,2756,289.0,202.0,6.0,,12.0,3.0,6.0,3.0,23.0,34.0,34.0,214.0,41.0
20200726,PA,107425,34900,14600.0,,1500.0,,,,1100.0,55325.0,8600.0,24400.0,74425,7118.0,5018.0,1484.0,,151.0,,,,339.0,126.0,418.0,6574.0,126.0
20200726,PR,15143,,,,,,,,,15143.0,,,,201.0,,,,,,,,,201.0,,,
20200726,RI,18224,4939,1671.0,6171.0,,,,,493.0,4950.0,6171.0,7103.0,4950,1002.0,662.0,51.0,85.0,,,,,13.0,191.0,85.0,726.0,191.0
20200726,SC,81199,26500,19433.0,,588.0,,,,5300.0,29376.0,7112.0,34915.0,39170,1491.0,642.0,526.0,,12.0,,,,38.0,271.0,49.0,1020.0,408.0
20200726,SD,8395,3292,1006.0,1175.0,719.0,1360.0,,,843.0,0.0,1175.0,7220.0,0,123.0,,,,,,,,,123.0,,,
20200726,TN,93936,39810,18149.0,,898.0,111.0,73.0,,12786.0,22109.0,16730.0,49169.0,28037,967.0,543.0,336.0,,15.0,2.0,2.0,,60.0,9.0,91.0,859.0,17.0
20200726,TX,381656,8341,4059.0,12980.0,683.0,,,,153.0,355440.0,12980.0,13236.0,355440,5038.0,336.0,99.0,237.0,16.0,,,,2.0,4348.0,237.0,453.0,4348.0
20200726,UT,37973,14847,941.0,14749.0,828.0,817.0,1490.0,,4665.0,4306.0,14749.0,18918.0,4306,274.0,140.0,5.0,65.0,15.0,21.0,14.0,,22.0,12.0,65.0,197.0,12.0
20200726,VA,84567,19270,14548.0,25397.0,2566.0,99.0,,336.0,2005.0,20346.0,25397.0,38824.0,20346,2078.0,1129.0,494.0,230.0,120.0,2.0,,0.0,29.0,74.0,230.0,1774.0,74.0
20200726,VI,361,,,,,,,,,361.0,,,,7.0,,,,,,,,,7.0,,,
20200726,VT,1400,1149,159.0,,53.0,2.0,,,29.0,8.0,52.0,1343.0,5,56.0,53.0,,,2.0,,,,1.0,0.0,0.0,56.0,0.0
20200726,WA,52635,12849,1903.0,15202.0,1832.0,611.0,987.0,807.0,802.0,17642.0,15202.0,19791.0,17642,1501.0,986.0,49.0,200.0,125.0,33.0,21.0,17.0,33.0,37.0,200.0,1264.0,37.0
20200726,WI,52680,32024,7984.0,,1661.0,508.0,,,5080.0,5423.0,12854.0,33120.0,6706,899.0,629.0,203.0,,26.0,10.0,,,15.0,16.0,109.0,774.0,16.0
20200726,WV,5960,4614,453.0,,,,,,893.0,0.0,,,,103.0,58.0,3.0,,,,,,,42.0,,,
20200726,WY,2475,1199,24.0,312.0,12.0,379.0,8.0,,97.0,533.0,312.0,1719.0,533,25.0,12.0,0.0,2.0,0.0,10.0,,,0.0,1.0,2.0,22.0,1.0
20200722,AK,2132,750,49.0,,67.0,282.0,76.0,61.0,38.0,809.0,117.0,1045.0,970,19.0,11.0,0.0,,2.0,4.0,1.0,0.0,0.0,1.0,0.0,18.0,1.0
20200722,AL,71813,22694,20884.0,,267.0,,,,3957.0,24002.0,5457.0,36516.0,29832,1364.0,672.0,561.0,,4.0,,,,27.0,100.0,45.0,1126.0,193.0
20200722,AR,35246,17406,7521.0,,498.0,101.0,1985.0,,4638.0,3097.0,8411.0,26835.0,0,380.0,214.0,100.0,,6.0,0.0,30.0,,27.0,3.0,41.0,336.0,3.0
20200722,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
20200722,AZ,150609,24130,3246.0,34645.0,1096.0,9085.0,,,3034.0,75373.0,34645.0,40591.0,75373,2974.0,1128.0,86.0,786.0,32.0,394.0,,,53.0,495.0,786.0,1693.0,495.0
20200722,CA,413576,46562,11396.0,146903.0,14920.0,587.0,1590.0,1967.0,40455.0,149196.0,146903.0,117477.0,149196,7870.0,2347.0,660.0,3455.0,1008.0,27.0,41.0,41.0,93.0,198.0,3455.0,4217.0,198.0
20200722,CO,41698,12771,1874.0,13897.0,840.0,204.0,127.0,381.0,285.0,11311.0,13897.0,16482.0,11311,1643.0,1020.0,109.0,361.0,53.0,11.0,5.0,20.0,6.0,53.0,361.0,1224.0,53.0
20200722,CT,48223,17226,6375.0,9249.0,695.0,44.0,,143.0,293.0,14198.0,9249.0,24776.0,14198,4406.0,3230.0,651.0,380.0,48.0,2.0,,32.0,21.0,42.0,380.0,3984.0,42.0
20200722,DC,11529,2343,5637.0,,178.0,27.0,30.0,,2976.0,338.0,3116.0,6857.0,1556,580.0,62.0,428.0,76.0,8.0,,,,6.0,0.0,76.0,504.0,0.0
20200722,DE,13792,4584,3529.0,3605.0,192.0,,,,661.0,1221.0,3605.0,8966.0,1221,527.0,327.0,135.0,35.0,1.0,,,,6.0,23.0,35.0,469.0,23.0
20200722,FL,379619,78227,52834.0,93126.0,,,,,15553.0,139879.0,93126.0,120581.0,165912,5459.0,2515.0,1061.0,1358.0,,,,,185.0,340.0,1358.0,3502.0,599.0
20200722,GA,152302,35048,39008.0,20562.0,1837.0,89.0,153.0,,4191.0,51414.0,20562.0,67284.0,64456,3335.0,1503.0,1516.0,196.0,53.0,5.0,7.0,,15.0,40.0,196.0,3074.0,65.0
20200722,GU,332,35,,,126.0,,128.0,,27.0,16.0,,,,5.0,,,,,,,,,5.0,,,5.0
20200722,HI,1435,221,10.0,,382.0,,405.0,,32.0,385.0,,,,25.0,,,,,,,,,25.0,,,
20200722,IA,40081,26456,3206.0,,2004.0,400.0,400.0,,400.0,7215.0,8417.0,25654.0,6413,812.0,649.0,40.0,,24.0,8.0,8.0,,0.0,81.0,56.0,657.0,97.0
20200722,ID,16322,7861,207.0,,140.0,119.0,46.0,563.0,1921.0,5465.0,2939.0,5674.0,7708,135.0,124.0,2.0,,2.0,2.0,,,1.0,0.0,14.0,117.0,4.0
20200722,IL,166476,37393,27704.0,50999.0,4497.0,230.0,395.0,,6190.0,39068.0,50999.0,76409.0,39068,7540.0,3268.0,2024.0,1531.0,349.0,10.0,9.0,,51.0,298.0,1531.0,5711.0,105.0
20200722,IN,58673,26963,6696.0,,774.0,,,,9848.0,14392.0,6472.0,19909.0,32292,2863.0,1720.0,377.0,,14.0,,,,359.0,393.0,53.0,1395.0,1218.0
20200722,KS,24104,15587,1780.0,,888.0,166.0,,,1282.0,4401.0,8094.0,10582.0,5428,308.0,216.0,64.0,,9.0,2.0,,,9.0,8.0,40.0,255.0,13.0
20200722,KY,24540,12843,2044.0,,480.0,77.0,37.0,965.0,,8094.0,2454.0,13587.0,8499,677.0,515.0,92.0,,8.0,0.0,,16.0,,46.0,25.0,577.0,75.0
20200722,LA,99354,31163,36693.0,,4463.0,217.0,115.0,,8234.0,18469.0,,,99354,3670.0,1679.0,1803.0,,23.0,4.0,5.0,,18.0,138.0,73.0,3303.0,294.0
20200722,MA,114320,35350,10731.0,22344.0,2409.0,,,,6106.0,37380.0,22344.0,54596.0,37380,8468.0,6366.0,693.0,586.0,218.0,,,,545.0,60.0,586.0,7822.0,60.0
20200722,MD,80172,16887,23503.0,20505.0,1532.0,,,,3773.0,13972.0,20505.0,45695.0,13972,3405.0,1454.0,1384.0,388.0,131.0,,,,36.0,12.0,388.0,3005.0,12.0
20200722,ME,3723,2253,848.0,,95.0,7.0,2.0,25.0,115.0,378.0,146.0,2956.0,621,118.0,106.0,3.0,,,,,,0.0,9.0,0.0,98.0,20.0
20200722,MI,83730,34385,22633.0,,1691.0,323.0,,5558.0,5003.0,14137.0,6698.0,54424.0,22607,6388.0,3318.0,2525.0,,80.0,19.0,,103.0,122.0,221.0,127.0,5302.0,958.0
20200722,MN,47961,21457,9842.0,,3153.0,405.0,107.0,807.0,5874.0,6316.0,9652.0,30755.0,7554,1592.0,1239.0,152.0,,67.0,31.0,3.0,22.0,20.0,58.0,67.0,1460.0,65.0
20200722,MO,36063,16950,8294.0,,,,,1082.0,2164.0,7573.0,3757.0,22294.0,10013,1159.0,680.0,391.0,,,,,10.0,32.0,44.0,32.0,987.0,139.0
20200722,MP,38,,,,,,,,,38.0,,,,2.0,,,,,,,,,2.0,,,
20200722,MS,47071,13476,20721.0,1795.0,149.0,1165.0,,,3670.0,6095.0,1795.0,29552.0,15724,1423.0,582.0,715.0,24.0,0.0,76.0,,,16.0,10.0,24.0,1272.0,127.0
20200722,MT,2813,1672,15.0,,8.0,318.0,,,32.0,769.0,137.0,1875.0,801,42.0,17.0,,,,10.0,,,,15.0,,,
20200722,NC,105001,40399,17314.0,,1301.0,911.0,210.0,,12039.0,32827.0,29052.0,39004.0,36945,1698.0,945.0,536.0,,25.0,25.0,4.0,,106.0,57.0,166.0,1410.0,122.0
20200722,ND,5367,,,,,,,,,5367.0,,,,88.0,,,,,,,,,88.0,,,
20200722,NE,23486,13600,1400.0,,1300.0,256.0,33.0,,1600.0,5297.0,9400.0,8300.0,5786,311.0,237.0,23.0,,18.0,7.0,0.0,,12.0,14.0,74.0,202.0,35.0
20200722,NH,6295,4012,325.0,657.0,164.0,,,,246.0,891.0,657.0,4747.0,891,402.0,375.0,9.0,11.0,4.0,,,,1.0,2.0,11.0,389.0,2.0
20200722,NJ,177645,38813,18328.0,32730.0,5437.0,,,,12164.0,70173.0,32730.0,74742.0,70173,15707.0,7326.0,2476.0,2730.0,745.0,,,,243.0,2187.0,2730.0,10790.0,2187.0
20200722,NM,17828,2347,324.0,6722.0,123.0,7159.0,,,,1153.0,6722.0,9953.0,1153,591.0,98.0,4.0,59.0,1.0,236.0,,,,193.0,59.0,339.0,193.0
20200722,NV,38657,7023,1949.0,7920.0,1735.0,107.0,,,3868.0,16055.0,7920.0,14682.0,16055,704.0,288.0,70.0,102.0,82.0,4.0,,,11.0,147.0,102.0,455.0,147.0
20200722,NY,408886,,,,,,,,,408886.0,,,,28132.0,8597.0,6329.0,6665.0,1683.0,,,,1842.0,3016.0,6665.0,18451.0,3016.0
20200722,OH,78742,37618,20518.0,,2149.0,95.0,147.0,2359.0,5420.0,10436.0,5283.0,54505.0,18954,3235.0,2454.0,627.0,,36.0,1.0,1.0,39.0,24.0,53.0,71.0,3077.0,87.0
20200722,OK,27301,15339,2001.0,,1556.0,2099.0,,,1091.0,5215.0,5788.0,16025.0,5488,474.0,355.0,30.0,,11.0,42.0,,,11.0,25.0,21.0,407.0,46.0
20200722,OR,15393,6378,589.0,,491.0,350.0,377.0,342.0,5032.0,1834.0,5852.0,7601.0,1940,271.0,197.0,6.0,,12.0,3.0,6.0,2.0,23.0,22.0,34.0,210.0,27.0
20200722,PA,103396,32200,14000.0,,1500.0,,,,973.0,54723.0,8200.0,23300.0,71900,7063.0,5018.0,1484.0,,151.0,,,,339.0,71.0,418.0,6574.0,71.0
20200722,PR,13038,,,,,,,,,13038.0,,,,185.0,,,,,,,,,185.0,,,
20200722,RI,18062,4939,1671.0,6171.0,,,,,493.0,4788.0,6171.0,7103.0,4788,997.0,662.0,51.0,85.0,,,,,13.0,186.0,85.0,726.0,186.0
20200722,SC,75042,24682,18100.0,,548.0,,,,4936.0,26774.0,6680.0,32794.0,35567,1285.0,566.0,485.0,,11.0,,,,34.0,185.0,44.0,928.0,311.0
20200722,SD,8077,3071,995.0,1162.0,716.0,1320.0,,,813.0,0.0,1162.0,6915.0,0,119.0,,,,,,,,,119.0,,,
20200722,TN,84417,35281,16107.0,,832.0,97.0,69.0,,12059.0,19972.0,15996.0,44823.0,23598,888.0,489.0,319.0,,15.0,0.0,2.0,,55.0,8.0,83.0,793.0,12.0
20200722,TX,351618,7428,3491.0,11999.0,671.0,,,,148.0,327881.0,11999.0,11738.0,327881,4348.0,329.0,95.0,229.0,15.0,,,,1.0,3679.0,229.0,440.0,3679.0
20200722,UT,35578,13808,886.0,13994.0,799.0,769.0,1387.0,,4384.0,3965.0,13994.0,17619.0,3965,260.0,129.0,5.0,63.0,13.0,21.0,14.0,,22.0,13.0,63.0,184.0,13.0
20200722,VA,80393,17960,13324.0,24824.0,2460.0,96.0,,289.0,1854.0,19586.0,24824.0,35983.0,19586,2051.0,1112.0,484.0,226.0,117.0,2.0,,0.0,29.0,81.0,226.0,1744.0,81.0
20200722,VI,336,,,,,,,,,336.0,,,,7.0,,,,,,,,,7.0,,,
20200722,VT,1366,1124,151.0,,53.0,2.0,,,29.0,7.0,50.0,1311.0,5,56.0,53.0,,,2.0,,,,1.0,0.0,0.0,56.0,0.0
20200722,WA,49247,11704,1743.0,13990.0,1715.0,509.0,953.0,699.0,753.0,17181.0,13990.0,18076.0,17181,1468.0,946.0,49.0,198.0,123.0,31.0,16.0,17.0,33.0,55.0,198.0,1215.0,55.0
20200722,WI,48583,29339,7478.0,,1574.0,460.0,,,4778.0,4954.0,12182.0,30404.0,5997,872.0,611.0,199.0,,23.0,10.0,,,15.0,14.0,104.0,755.0,13.0
20200722,WV,5461,4290,411.0,,,,,,759.0,1.0,,,,102.0,58.0,3.0,,,,,,,41.0,,,
20200722,WY,2288,1088,22.0,294.0,11.0,367.0,7.0,,93.0,504.0,294.0,1588.0,504,25.0,13.0,0.0,2.0,0.0,10.0,,,0.0,0.0,2.0,22.0,0.0
20200719,AK,1874,726,45.0,,67.0,247.0,66.0,53.0,38.0,632.0,110.0,1000.0,764,18.0,11.0,0.0,,2.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0
20200719,AL,67011,21399,19864.0,,256.0,,,,3754.0,21735.0,5256.0,34691.0,27057,1287.0,637.0,537.0,,4.0,,,,23.0,86.0,39.0,1074.0,173.0
20200719,AR,33228,16216,7041.0,,459.0,90.0,1907.0,,4597.0,2918.0,7926.0,25302.0,0,357.0,202.0,93.0,,6.0,0.0,29.0,,25.0,2.0,35.0,320.0,2.0
20200719,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
20200719,AZ,143624,23041,3102.0,33082.0,1056.0,8827.0,,,2780.0,71736.0,33082.0,38806.0,71736,2761.0,1065.0,81.0,720.0,29.0,379.0,,,51.0,436.0,720.0,1605.0,436.0
20200719,CA,384692,43542,10678.0,137657.0,14187.0,550.0,1496.0,1842.0,37417.0,137323.0,137657.0,109712.0,137323,7685.0,2298.0,654.0,3359.0,993.0,25.0,40.0,41.0,91.0,184.0,3359.0,4142.0,184.0
20200719,CO,40142,12367,1840.0,13460.0,826.0,200.0,122.0,374.0,277.0,10672.0,13460.0,16006.0,10672,1615.0,1005.0,108.0,353.0,53.0,9.0,5.0,20.0,6.0,52.0,353.0,1206.0,52.0
20200719,CT,47893,17025,6278.0,9070.0,690.0,44.0,,139.0,288.0,14359.0,9070.0,24464.0,14359,4396.0,3218.0,651.0,380.0,49.0,2.0,,31.0,21.0,44.0,380.0,3972.0,44.0
20200719,DC,11261,2308,5550.0,,175.0,27.0,30.0,,2882.0,289.0,3096.0,6740.0,1425,578.0,62.0,426.0,76.0,8.0,,,,6.0,0.0,76.0,502.0,0.0
20200719,DE,13519,4468,3443.0,3564.0,190.0,,,,650.0,1204.0,3564.0,8751.0,1204,523.0,326.0,134.0,34.0,1.0,,,,6.0,22.0,34.0,467.0,22.0
20200719,FL,350047,72327,48659.0,86224.0,,,,,13390.0,129447.0,86224.0,111819.0,152004,5091.0,2345.0,981.0,1286.0,,,,,174.0,305.0,1286.0,3276.0,529.0
20200719,GA,143123,32811,36585.0,19562.0,1761.0,79.0,145.0,,4055.0,48125.0,19562.0,63450.0,60111,3173.0,1428.0,1463.0,181.0,49.0,4.0,7.0,,12.0,29.0,181.0,2945.0,47.0
20200719,GU,319,35,,,125.0,,126.0,,19.0,14.0,,,,5.0,,,,,,,,,5.0,,,5.0
20200719,HI,1381,221,10.0,,382.0,,405.0,,32.0,331.0,,,,24.0,,,,,,,,,24.0,,,
20200719,IA,38721,25557,3097.0,,1936.0,387.0,387.0,,387.0,6970.0,8131.0,24395.0,6195,793.0,626.0,39.0,,23.0,7.0,15.0,,0.0,79.0,55.0,642.0,95.0
20200719,ID,14873,7099,191.0,,128.0,115.0,45.0,514.0,1709.0,5069.0,2675.0,5151.0,7046,119.0,109.0,1.0,,2.0,1.0,,,1.0,0.0,9.0,105.0,5.0
20200719,IL,162750,36127,27157.0,50397.0,4436.0,229.0,392.0,,6015.0,37997.0,50397.0,74356.0,37997,7488.0,3251.0,2012.0,1510.0,347.0,10.0,9.0,,50.0,299.0,1510.0,5679.0,106.0
20200719,IN,56571,26104,6564.0,,761.0,,,,9651.0,13491.0,6300.0,19160.0,31111,2822.0,1704.0,373.0,,14.0,,,,350.0,381.0,52.0,1380.0,1197.0
20200719,KS,21965,14176,1644.0,,856.0,149.0,,,1088.0,4052.0,7620.0,9492.0,4853,299.0,207.0,64.0,,9.0,2.0,,,9.0,8.0,37.0,249.0,13.0
20200719,KY,23161,11769,1945.0,,469.0,72.0,38.0,904.0,,7964.0,2312.0,12779.0,8070,670.0,508.0,91.0,,8.0,0.0,,14.0,,49.0,25.0,571.0,74.0
20200719,LA,91706,,,,,,,,,91706.0,,,91706,3543.0,1468.0,1671.0,,23.0,4.0,5.0,,16.0,273.0,72.0,311.0,3160.0
20200719,MA,113534,34921,10663.0,22198.0,2390.0,,,,6035.0,37327.0,22198.0,54009.0,37327,8431.0,6337.0,691.0,582.0,217.0,,,,545.0,59.0,582.0,7790.0,59.0
20200719,MD,78131,16383,22887.0,20321.0,1510.0,,,,3707.0,13323.0,20321.0,44487.0,13323,3377.0,1441.0,1370.0,382.0,130.0,,,,37.0,17.0,382.0,2978.0,17.0
20200719,ME,3687,2214,839.0,,93.0,7.0,2.0,25.0,114.0,393.0,148.0,2907.0,632,114.0,104.0,2.0,,,,,,0.0,8.0,0.0,97.0,17.0
20200719,MI,81868,33338,22293.0,,1671.0,318.0,,5428.0,4886.0,13934.0,6549.0,53214.0,22104,6366.0,3306.0,2516.0,,80.0,19.0,,105.0,121.0,219.0,127.0,5283.0,954.0
20200719,MN,46204,20351,9345.0,,3074.0,378.0,97.0,776.0,5293.0,6890.0,9392.0,29092.0,7720,1581.0,1234.0,151.0,,67.0,30.0,3.0,22.0,18.0,56.0,64.0,1455.0,62.0
20200719,MO,33094,14985,7705.0,,,,,994.0,1923.0,7487.0,3541.0,20518.0,9031,1129.0,666.0,383.0,,,,,11.0,33.0,45.0,33.0,959.0,135.0
20200719,MP,37,,,,,,,,,37.0,,,,2.0,,,,,,,,,2.0,,,
